	NODE_ID	PARENT_ID	FK_ID	PART	HIERARCHY_ID	parent_part_id
29193	25020215	14052621	LP284779-8	3-Hydroxyvalerate/Creatinine	3	LP18418-1
29194	25020216	14051935	LP284780-6	3-Indolelactate/Creatinine	3	LP61807-1
29195	25020217	14051886	LP284781-4	3-Keto n-Valerate/Creatinine	3	LP65472-0
29196	25020218	14051887	LP284782-2	3-Keto, 2-Methylvalerate/Creatinine	3	LP100175-1
29197	25020219	14051532	LP284783-0	3-Methoxy-4-Hydroxyphenylglycol/Creatinine	3	LP15302-0
29198	25020221	14051525	LP284784-8	3-Methoxytyramine.free/Creatinine	3	LP190767-6
29199	25020220	14051524	LP284785-5	3-Methoxytyramine/Creatinine	3	LP30691-7
29200	25020222	14051934	LP284786-3	3-Methyl crotonate/Creatinine	3	LP99924-0
29201	25020223	14051933	LP284787-1	3-Methyladipate/Creatinine	3	LP61808-9
29202	25020224	14052554	LP284788-9	3-Methylcrotonylglycine/Creatinine	3	LP14512-5
29203	25020225	14053433	LP284789-7	3-Methylglutaconate/Creatinine	3	LP18420-7
29204	25020226	14053435	LP284790-5	3-Methylglutarate/Creatinine	3	LP18421-5
29205	25020228	14052613	LP284791-3	3-Methylhistidine/Amino acids.total	3	LP15303-8
29206	25020227	14052613	LP284792-1	3-Methylhistidine/Creatinine	3	LP15303-8
29207	25021349	14053830	LP284793-9	3-O-Methyldopa/Creatinine	3	LP15162-8
29208	25020229	14051944	LP284794-7	4,5-Dihydroxyhexanoate/Creatinine	3	LP62194-3
29209	25020230	14051945	LP284795-4	4,5-Dihydroxyhexanolactone/Creatinine	3	LP62195-0
29210	25020231	14053415	LP284796-2	4-Deoxythreonate/Creatinine	3	LP201869-7
29211	25020232	14051943	LP284797-0	4-Hydroxy-3-Methoxyphenyllactate/Creatinine	3	LP61809-7
29212	25021350	14053860	LP284798-8	4-Hydroxybenzoate/Creatinine	3	LP36607-7
29213	25020233	14052499	LP284799-6	4-Hydroxycyclohexylacetate/creatinine	3	LP28539-2
29214	25020234	14053907	LP284800-2	4-Hydroxyhippurate/Creatinine	3	LP201859-8
29215	25020235	14051536	LP284801-0	4-Hydroxymandelate/Creatinine	3	LP36792-7
29216	25021351	14054177	LP284802-8	4-Hydroxyphenylacetate/Creatinine	3	LP18423-1
29217	25020236	14052500	LP284803-6	4-Hydroxyphenyllactate/Creatinine	3	LP18424-9
29218	25020237	14053240	LP284804-4	4-Hydroxyphenylpyruvate/Creatinine	3	LP18425-6
29219	25020238	14051888	LP284805-1	4-Hydroxyvalerate/Creatinine	3	LP201853-1
29220	25020239	14052465	LP284806-9	5,6-Dihydrouracil/Creatinine	3	LP201702-0
29221	25020240	14052445	LP284807-7	5,6-Dihydrouridine/Creatinine	3	LP201695-6
29222	25020241	14051424	LP284808-5	5-Alpha tetrahydro-11-Dehydrocorticosterone/Creatinine	3	LP36793-5
29223	25020242	14052460	LP284809-3	5-Aminoimidazole-4-carboxamide/Creatinine	3	LP201703-8
29224	25020243	14053054	LP284810-1	5-beta-cholestane-3-alpha,7-alpha,12-alpha,23-tetrol/Creatinine	3	LP201279-9
29225	25020244	14053053	LP284811-9	5-beta-cholestane-3-alpha,7-alpha,12-alpha,24,25-pentol/Creatinine	3	LP201278-1
29226	25020245	14052578	LP284813-5	5-Hydroxyhexanoate/Creatinine	3	LP18426-4
29227	25020246	14053467	LP284814-3	5-Hydroxyindoleacetate/Creatinine	3	LP15097-6
29228	25020247	14054088	LP284815-0	5-Hydroxymethyl-2-Furoate/Creatinine	3	LP36785-1
29229	25020248	14052466	LP284816-8	5-hydroxymethyluracil/Creatinine	3	LP199591-1
29230	25021352	14053832	LP284817-6	5-Hydroxytryptophan/Creatinine	3	LP19497-4
29231	25020249	14053032	LP284818-4	5-Methyltetrahydrofolate/Folate	3	LP31517-3
29232	25020250	14052501	LP284819-2	5-Oxoproline/Creatinine	3	LP18427-2
29233	25020251	14052502	LP284820-0	5-Oxoproline+Pipecolate/Phenylalanine	3	LP70201-6
29234	25020252	14052546	LP284821-8	5-S-cysteinyldopa/Creatinine	3	LP201678-2
29235	25020253	14051425	LP284822-6	6-Alpha hydroxytetrahydro-11-Dehydrocorticosterone/Creatinine	3	LP36795-0
29236	25020254	14051426	LP284823-4	6-Alpha hydroxytetrahydro-11-Deoxycortisol/Creatinine	3	LP36796-8
29237	25021353	14054886	LP284824-2	6-Beta naltrexol/Creatinine	3	LP220262-2
29238	25021354	14054884	LP284825-9	6-Beta naltrexone/Creatinine	3	LP18094-0
29239	25021355	14054827	LP284826-7	6-Monoacetylmorphine/Creatinine	3	LP14980-4
29240	25021357	14055501	LP284827-5	7-Aminoclonazepam/Creatinine	3	LP28541-8
29241	25021359	14054872	LP284828-3	7-Hydroxymitragynine/Creatinine	3	LP157687-7
29242	25020255	14051948	LP284829-1	7-Hydroxyoctanoate/Creatinine	3	LP61811-3
29243	25020256	14052643	LP284830-9	7-Isobiopterin/Creatinine	3	LP200448-1
29244	25020257	14052449	LP284831-7	8-Hydroxydeoxyguanosine/Creatinine	3	LP99998-4
29245	25021361	14055381	LP284832-5	8-Hydroxyloxapine/Creatinine	3	LP17978-5
29246	27375621	27341853	LP284833-3	A wave duration.pulmonary vein/A wave duration.mitral valve	3	LP29672-0
29247	25019590	14061464	LP284834-1	Abnormal blood cells.CD10/Abnormal blood cells.total	3	LP18656-6
29248	25019591	14061479	LP284835-8	Abnormal blood cells.CD13/Abnormal blood cells.total	3	LP18658-2
29249	25019592	14061482	LP284836-6	Abnormal blood cells.CD14/Abnormal blood cells.total	3	LP18659-0
29250	25019593	14061497	LP284837-4	Abnormal blood cells.CD19/Abnormal blood cells.total	3	LP18660-8
29251	25019594	14061441	LP284838-2	Abnormal blood cells.CD2/Abnormal blood cells.total	3	LP18661-6
29252	25019595	14061502	LP284839-0	Abnormal blood cells.CD20/Abnormal blood cells.total	3	LP18662-4
29253	25019596	14061536	LP284840-8	Abnormal blood cells.CD33/Abnormal blood cells.total	3	LP18663-2
29254	25019597	14061452	LP284841-6	Abnormal blood cells.CD5/Abnormal blood cells.total	3	LP18664-0
29255	25019598	14061458	LP284842-4	Abnormal blood cells.CD7/Abnormal blood cells.total	3	LP18665-7
29256	25020258	14054710	LP284843-2	Acadesine/Creatinine	3	LP62193-5
29257	25022030	14056257	LP284844-0	Acanthocytes/1000 erythrocytes	3	LP17674-0
29258	27375627	27341853	LP284845-7	Acceleration/Acceleration 2	3	LP29672-0
29259	25017963	14059362	LP284846-5	Acer macrophyllum Ab.IgE/IgE.total	3	LP17506-4
29260	25017966	14059306	LP284847-3	Acer negundo Ab.IgE/IgE.total	3	LP13918-5
29261	25021364	14054264	LP284848-1	Acetaminophen/Creatinine	3	LP14712-1
29262	25021363	14057930	LP284848-1	Acetaminophen/Creatinine	3	LP14712-1
29263	25020259	14053417	LP284849-9	Acetoacetate/Creatinine	3	LP15312-9
29264	25021365	14054056	LP284850-7	Acetone/Creatinine	3	LP16798-8
29265	25020260	14051705	LP284851-5	Acetylcarnitine (C2)/Creatinine	3	LP19301-8
29266	25020261	14052124	LP284852-3	Acetylcholinesterase/Cholinesterase	3	LP15315-2
29267	25020262	14053418	LP284853-1	Aconitate/Creatinine	3	LP18428-0
29268	25017971	14058140	LP284854-9	Acremonium sp Ab.IgE/IgE.total	3	LP19345-5
29269	25017975	14058881	LP284855-6	Actinidia chinensis Ab.IgE/IgE.total	3	LP17005-7
29270	25022330	14046448	LP284856-4	Actinobacillus pleuropneumoniae Ab.IgG/Positive control	3	LP14066-2
29271	25022331	14046448	LP284857-2	Actinobacillus pleuropneumoniae Ab/Positive control	3	LP14066-2
29272	25022332	14046448	LP284858-0	Actinobacillus pleuropneumoniae DNA	3	LP14066-2
29273	25022335	17235291	LP284859-8	Actinobacillus pleuropneumoniae serotype 10 Ab/Positive control	3	LP250682-4
29274	25022336	17235297	LP284860-6	Actinobacillus pleuropneumoniae serotype 12 Ab/Positive control	3	LP250681-6
29275	25022337	17235290	LP284861-4	Actinobacillus pleuropneumoniae serotype 2 Ab/Positive control	3	LP250680-8
29276	25022338	14046453	LP284862-2	Actinobacillus pleuropneumoniae serotype 5 Ab/Positive control	3	LP14064-7
29277	25022339	17235299	LP284863-0	Actinobacillus pleuropneumoniae serotypes 1+2+9+11 Ab/Positive control	3	LP250661-8
29278	25022340	17235301	LP284864-8	Actinobacillus pleuropneumoniae serotypes 1+9+11 Ab/Positive control	3	LP250660-0
29279	25022341	17235303	LP284865-5	Actinobacillus pleuropneumoniae serotypes 10+12 Ab/Positive control	3	LP250664-2
29280	25022342	17235305	LP284866-3	Actinobacillus pleuropneumoniae serotypes 3+6+8 Ab/Positive control	3	LP250665-9
29281	25022343	17235306	LP284866-3	Actinobacillus pleuropneumoniae serotypes 3+6+8 Ab/Positive control	3	LP250665-9
29282	25022344	17235308	LP284867-1	Actinobacillus pleuropneumoniae serotypes 3+6+8+15 Ab/Positive control	3	LP250666-7
29283	25022345	17235310	LP284868-9	Actinobacillus pleuropneumoniae serotypes 4+5+7 Ab/Positive control	3	LP250670-9
29284	25022346	17235311	LP284868-9	Actinobacillus pleuropneumoniae serotypes 4+5+7 Ab/Positive control	3	LP250670-9
29285	25022347	17235313	LP284869-7	Actinobacillus pleuropneumoniae serotypes 4+7 Ab/Positive control	3	LP250671-7
29286	25022348	17235314	LP284869-7	Actinobacillus pleuropneumoniae serotypes 4+7 Ab/Positive control	3	LP250671-7
29287	25022349	14046460	LP284870-5	Actinobacillus suis DNA	3	LP14068-8
29288	25020263	14052132	LP284875-4	Acyl CoA dehydrogenases.palmitate substrate/Acyl CoA dehydrogenases.myristate substrate	3	LP199482-3
29289	25020266	14051704	LP284876-2	Acylcarnitine/Acylcarnitine+Carnitine Free (C0)	3	LP15318-6
29290	25020265	14051704	LP284877-0	Acylcarnitine/Carnitine.free (C0)	3	LP15318-6
29291	25020264	14051704	LP284878-8	Acylcarnitine/Creatinine	3	LP15318-6
29292	25020268	14052432	LP284879-6	Adenine/Creatinine	3	LP15320-2
29293	25020271	14052437	LP284880-4	Adenosine monophosphate.cyclic.nephrogenous/Creatinine	3	LP19499-0
29294	25020269	14052436	LP284881-2	Adenosine monophosphate.cyclic/Creatinine	3	LP15327-7
29295	25020270	14053733	LP284881-2	Adenosine monophosphate.cyclic/Creatinine	3	LP15327-7
29296	25020272	14052438	LP284882-0	Adenosine triphosphate/Adenosine diphosphate	3	LP14737-8
29297	56059939	27283411	LP284883-8	Adenosine/Creatinine	3	LP35677-1
29298	25022351	14048870	LP284884-6	Adenovirus serotype	3	LP14061-3
29299	25020273	14053419	LP284885-3	Adenylosuccinate/Creatinine	3	LP199592-9
29300	25020275	14052513	LP284886-1	Adipate.unsaturated/Creatinine	3	LP65009-0
29301	25020274	14052507	LP284887-9	Adipate/Creatinine	3	LP15330-1
29302	25020276	14052514	LP284888-7	Adipolactone/Creatinine	3	LP65010-8
29303	25020277	14051732	LP284889-5	Adipoylcarnitine (C6-DC)/Creatinine	3	LP19315-8
29304	25020278	14051731	LP284890-3	Adipoylcarnitine+Methylglutarylcarnitine (C6-DC)/Creatinine	3	LP65147-8
29305	25017978	14057839	LP284891-1	Aedes communis Ab.IgE/IgE.total	3	LP17024-8
29306	25017983	14060208	LP284892-9	Agaricus hortensis Ab.IgE/IgE.total	3	LP17215-2
29307	25017986	14059141	LP284893-7	Agrostis stolonifera Ab.IgE/IgE.total	3	LP17427-3
29308	25020279	14052503	LP284894-5	Alanine/Amino acids.total	3	LP15331-9
29309	25020280	14052503	LP284895-2	Alanine/Creatinine	3	LP15331-9
29310	25020281	14052503	LP284896-0	Alanine/Lysine	3	LP15331-9
29311	25020283	14052631	LP284897-8	Alanylproline/Creatinine	3	LP201657-6
29312	25020293	14053139	LP284898-6	Albumin.glycated/Albumin.total	3	LP15336-8
29313	56059941	27283397	LP284899-4	Albumin.pericard fld/Albumin.SerPl	3	LP129552-8
29314	56059942	27283396	LP284900-0	Albumin.periton fld/Albumin.SerPl	3	LP129554-4
29315	56059943	27283395	LP284901-8	Albumin.serum/Albumin.Periton fld	3	LP95499-7
29316	25020284	14052681	LP284902-6	Albumin/Creatinine	3	LP6118-6
29317	25020285	14053735	LP284902-6	Albumin/Creatinine	3	LP6118-6
29318	25020286	14061265	LP284902-6	Albumin/Creatinine	3	LP6118-6
29319	25020294	14051459	LP284905-9	Aldosterone/Creatinine	3	LP14377-3
29320	25020295	14053670	LP284905-9	Aldosterone/Creatinine	3	LP14377-3
29321	25021366	14054831	LP284906-7	Alfentanil/Creatinine	3	LP16021-5
29322	25020298	14052156	LP284907-5	Alkaline phosphatase.bile/Alkaline phosphatase.total	3	LP19449-5
29323	25020299	14052157	LP284909-1	Alkaline phosphatase.bone/Alkaline phosphatase.total	3	LP15347-5
29324	25020300	14052159	LP284910-9	Alkaline phosphatase.heat labile/Alkaline phosphatase.total	3	LP32754-1
29325	25020301	14052160	LP284911-7	Alkaline phosphatase.heat stable/Alkaline phosphatase.total	3	LP32755-8
29326	25020303	14052162	LP284912-5	Alkaline phosphatase.intestinal 2/Alkaline phosphatase.total	3	LP66719-3
29327	25020304	14052163	LP284913-3	Alkaline phosphatase.intestinal 3/Alkaline phosphatase.total	3	LP66720-1
29328	25020302	14052161	LP284914-1	Alkaline phosphatase.intestinal/Alkaline phosphatase.total	3	LP15348-3
29329	25020306	14052166	LP284915-8	Alkaline phosphatase.liver 1/Alkaline phosphatase.total	3	LP18470-2
29330	25020307	14052167	LP284916-6	Alkaline phosphatase.liver 2/Alkaline phosphatase.total	3	LP18471-0
29331	25020305	14052165	LP284917-4	Alkaline phosphatase.liver/Alkaline phosphatase.total	3	LP15349-1
29332	25020308	14052170	LP284918-2	Alkaline phosphatase.macro/Alkaline phosphatase.total	3	LP64999-3
29333	25020309	14052171	LP284919-0	Alkaline phosphatase.macrohepatic/Alkaline phosphatase.total	3	LP33334-1
29334	25020310	14052176	LP284920-8	Alkaline phosphatase.other fractions/Alkaline phosphatase.total	3	LP20874-1
29335	25020312	14052173	LP284921-6	Alkaline phosphatase.placental 2/Alkaline phosphatase.total	3	LP149227-3
29336	25020311	14052172	LP284922-4	Alkaline phosphatase.placental/Alkaline phosphatase.total	3	LP14640-4
29337	25020313	14052174	LP284923-2	Alkaline phosphatase.regan/Alkaline phosphatase.total	3	LP15350-9
29338	25020314	14052175	LP284924-0	Alkaline phosphatase.renal/Alkaline phosphatase.total	3	LP15351-7
29339	25020315	14052470	LP284925-7	Allantoine/Creatinine	3	LP65332-6
29340	25017994	14060234	LP284926-5	Allium cepa Ab.IgE/IgE.total	3	LP17035-4
29341	25017995	14060054	LP284927-3	Allium sativum Ab.IgE/IgE.total	3	LP16980-2
29342	25020316	14052515	LP284928-1	Allocystathionine/Creatinine	3	LP201660-0
29343	25020317	14052516	LP284929-9	Alloisoleucine/Creatinine	3	LP14333-6
29344	25020319	14052483	LP284930-7	Alloisoleucine+Isoleucine+Leucine+Hydroxyproline/Alanine	3	LP70081-2
29345	25020318	14052483	LP284931-5	Alloisoleucine+Isoleucine+Leucine+Hydroxyproline/Phenylalanine	3	LP70081-2
29346	25020321	14051661	LP284932-3	Allo-pregnanediol/Creatinine	3	LP95077-1
29347	25020322	14051665	LP284933-1	Allo-pregnanediolone/Creatinine	3	LP221173-0
29348	25021368	14054953	LP284934-9	Allopurinol/Creatinine	3	LP17988-4
29349	25020323	14051457	LP284935-6	Allo-tetrahydrocorticosterone/Creatinine	3	LP95079-7
29350	25020324	14051479	LP284936-4	Allo-tetrahydrocortisol/Creatinine	3	LP17229-3
29351	25017999	14059417	LP284937-2	Alnus incana Ab.IgE/IgE.total	3	LP18758-0
29352	25020326	14052722	LP284938-0	Alpha 1 globulin/Protein.total	3	LP15833-4
29353	25020327	14052739	LP284939-8	Alpha 2 globulin/Protein.total	3	LP15834-2
29354	25020328	14052519	LP284940-6	Alpha aminoadipate/Creatinine	3	LP15354-1
29355	25020330	14052522	LP284941-4	Alpha aminobutyrate/Amino acids.total	3	LP15353-3
29356	25020329	14052522	LP284942-2	Alpha aminobutyrate/Creatinine	3	LP15353-3
29357	25020331	14052525	LP284943-0	Alpha aminoisobutyrate/Creatinine	3	LP18887-7
29358	25020332	14051468	LP284944-8	Alpha cortol/Creatinine	3	LP70662-9
29359	25020333	14051469	LP284945-5	Alpha cortolone/Creatinine	3	LP36732-3
29360	25020334	14052743	LP284946-3	Alpha globulin.abnormal band/Protein.total	3	LP70530-8
29361	25021369	14055491	LP284947-1	Alpha hydroxyalprazolam/Creatinine	3	LP18888-5
29362	25020335	14051955	LP284948-9	Alpha hydroxybutyrate/Creatinine	3	LP18402-5
29363	25021371	14055081	LP284949-7	Alpha hydroxytriazolam/Creatinine	3	LP64929-0
29364	25020336	14053140	LP284950-5	Alpha ketoglutarate/Creatinine	3	LP15365-7
29365	25020337	14052732	LP284951-3	Alpha-1-acid glycoprotein/Creatinine	3	LP15755-9
29366	56059944	34142397	LP284952-1	Alpha-1-Fetoprotein.L3/Alpha-1-Fetoprotein.total	3	LP36040-1
29367	25020339	14052737	LP284953-9	Alpha-1-Microglobulin/Creatinine	3	LP40499-3
29368	25020341	14052740	LP284954-7	Alpha-2-Macroglobulin/Creatinine	3	LP15377-2
29369	25020340	14052740	LP284955-4	Alpha-2-Macroglobulin/Protein.total	3	LP15377-2
29370	25020342	14053420	LP284956-2	Alpha-aminoadipic semialdehyde/Creatinine	3	LP173658-8
29371	25021372	14054744	LP284957-0	Alpha-Phenyl-2-Piperidine acetate/Creatinine	3	LP29634-0
29372	25021373	14055489	LP284958-8	ALPRAZolam/Creatinine	3	LP14981-2
29373	25018007	14058150	LP284959-6	Alternaria alternata Ab.IgE/IgE.total	3	LP13946-6
29374	25021377	14054193	LP284960-4	Aluminum/Creatinine	3	LP16800-2
29375	25021378	14054754	LP284961-2	AM-2201 4-hydroxypentyl/Creatinine	3	LP157288-4
29376	25018021	14059973	LP284962-0	Ambrosia elatior Ab.IgE/IgE.total	3	LP13928-4
29377	25018026	14060062	LP284963-8	Ambrosia trifida Ab.IgE/IgE.total	3	LP14203-1
29378	25020344	14052477	LP284964-6	Amino acids/Creatinine	3	LP18033-8
29379	25020345	14052520	LP284965-3	Amino beta guanidinopropionate/Creatinine	3	LP18119-5
29380	25021380	14055328	LP284966-1	Amitriptyline/Creatinine	3	LP14983-8
29381	25020347	14053036	LP284967-9	Ammonia/Creatinine	3	LP14071-2
29382	25020346	14054057	LP284967-9	Ammonia/Creatinine	3	LP14071-2
29383	25020348	14052471	LP284968-7	Ammonium urate/Total	3	LP16844-0
29384	25021386	14055138	LP284969-5	Amobarbital/Creatinine	3	LP15163-6
29385	25018033	14057934	LP284970-3	Amoxicillin Ab.IgE/IgE.total	3	LP15265-9
29386	25021387	14054714	LP284971-1	Amphetamine/Creatinine	3	LP18868-7
29387	25021397	14054715	LP284972-9	Amphetamines/Creatinine	3	LP16034-8
29388	25018045	14057936	LP284973-7	Ampicillin Ab.IgE/IgE.total	3	LP15762-5
29389	25020355	14052183	LP284974-5	Amylase.macromolecular/Amylase.total	3	LP89653-7
29390	25020356	14052185	LP284975-2	Amylase.P1/Amylase.total	3	LP15357-4
29391	25020357	14052186	LP284976-0	Amylase.P2/Amylase.total	3	LP15358-2
29392	25020358	14052187	LP284977-8	Amylase.P3/Amylase.total	3	LP15359-0
29393	25020359	14052184	LP284978-6	Amylase.pancreatic/Amylase.total	3	LP15360-8
29394	25020360	14052184	LP284979-4	Amylase.pancreatic/Creatinine	3	LP15360-8
29395	25020361	14052188	LP284980-2	Amylase.periton fld/Amylase.serum	3	LP145990-0
29396	25020362	14052190	LP284981-0	Amylase.S1/Amylase.total	3	LP15361-6
29397	25020363	14052191	LP284982-8	Amylase.S2/Amylase.total	3	LP15362-4
29398	25020364	14052192	LP284983-6	Amylase.S3/Amylase.total	3	LP15363-2
29399	25020365	14052193	LP284984-4	Amylase.S3+S4/Amylase.total	3	LP96207-3
29400	25020366	14052194	LP284985-1	Amylase.S4/Amylase.total	3	LP96210-7
29401	25020367	14052189	LP284986-9	Amylase.salivary/Amylase.total	3	LP15364-0
29402	25020353	14052181	LP284987-7	Amylase/Creatinine	3	LP15355-8
29403	25020352	14053725	LP284987-7	Amylase/Creatinine	3	LP15355-8
29404	25020354	14058567	LP284987-7	Amylase/Creatinine	3	LP15355-8
29405	25020350	14052181	LP284988-5	Amylase/Creatinine renal clearance	3	LP15355-8
29406	25020349	14053725	LP284988-5	Amylase/Creatinine renal clearance	3	LP15355-8
29407	25020351	14058567	LP284988-5	Amylase/Creatinine renal clearance	3	LP15355-8
29408	25018057	14059337	LP284989-3	Anacardium occidentale Ab.IgE/IgE.total	3	LP17175-8
29409	25018063	14058960	LP284990-1	Ananas comosus Ab.IgE/IgE.total	3	LP17052-9
29410	25020368	14051500	LP284991-9	Androstanolone.free/Androstanolone.total	3	LP28996-4
29411	25020369	14051486	LP284992-7	Androstenediol/Creatinine	3	LP20898-0
29412	25020371	14051502	LP284993-5	Androstenedione/Creatinine	3	LP14493-8
29413	25020370	14053677	LP284993-5	Androstenedione/Creatinine	3	LP14493-8
29414	25020372	14051464	LP284994-3	Androstenetriol/Creatinine	3	LP172798-3
29415	25020373	14051503	LP284995-0	Androsterone/Creatinine	3	LP15386-3
29416	25020374	14051504	LP284996-8	Androsterone+etiocholanolone/Tetrahydrocortisone+tetrahydrocortisol+5-alpha tetrahydrocortisol	3	LP230220-8
29417	25020375	14051511	LP284996-8	Androsterone+etiocholanolone/Tetrahydrocortisone+tetrahydrocortisol+5-alpha tetrahydrocortisol	3	LP230220-8
29418	25020376	14052529	LP284997-6	Anserine/Creatinine	3	LP15393-9
29419	25018069	14059171	LP284998-4	Anthoxanthum odoratum Ab.IgE/IgE.total	3	LP14009-2
29420	25020377	14052530	LP284999-2	Anthranilate/Creatinine	3	LP70376-6
29421	25021399	14054194	LP285000-8	Antimony/Creatinine	3	LP16801-0
29422	25021935	14056206	LP285001-6	Anucleated bodies/100 round cells	3	LP157241-3
29423	25021936	14062004	LP285001-6	Anucleated bodies/100 round cells	3	LP157241-3
29424	25018070	14057793	LP285002-4	Apis mellifera Ab.IgE/IgE.total	3	LP17179-0
29425	25018077	14057806	LP285003-2	Apis mellifera recombinant (rApi m) 10 Ab.IgE	3	LP220397-6
29426	25018078	14057806	LP285004-0	Apis mellifera recombinant (rApi m) 10 Ab.IgE.RAST class	3	LP220397-6
29427	25018080	14059893	LP285005-7	Apium graveolens Ab.IgE/IgE.total	3	LP16943-0
29428	25022750	14062735	LP285006-5	APOB gene targeted mutation analysis	3	LP96191-9
29429	25020378	14052085	LP285007-3	Apolipoprotein A-I/Cholesterol.in HDL	3	LP15395-4
29430	25020381	14052088	LP285008-1	Apolipoprotein B/Cholesterol.in LDL	3	LP15400-2
29431	25020382	22816537	LP285009-9	Apolipoprotein CIII-0/Apolipoprotein CIII-2	3	LP268357-3
29432	25020383	22816538	LP285010-7	Apolipoprotein CIII-1/Apolipoprotein CIII-2	3	LP268355-7
29433	25020384	14053138	LP285011-5	Arabinose/Creatinine	3	LP200272-5
29434	25020385	14053181	LP285012-3	Arabitol/Creatinine	3	LP61814-7
29435	25020386	14051854	LP285013-1	Arachidonate/Eicosapentaenoate	3	LP15414-3
29436	25020387	14051854	LP285014-9	Arachidonate/Fatty acids.C14-C22	3	LP15414-3
29437	25020388	14051854	LP285015-6	Arachidonate/Fatty acids.C14-C24	3	LP15414-3
29438	25020389	23580764	LP285016-4	Arachidonate+Linoleate/Fatty acids.C14-C22	3	LP269768-0
29439	25018088	14059538	LP285017-2	Arachis hypogaea Ab.IgE/IgE.total	3	LP13943-3
29440	27375640	27341853	LP285020-6	Area.XXX/Area 2.XXX	3	LP29672-0
29441	25020390	14052532	LP285021-4	Arginine/Amino acids.total	3	LP15416-8
29442	25020393	14052532	LP285022-2	Arginine/Creatinine	3	LP15416-8
29443	25020392	14052532	LP285023-0	Arginine/Ornithine	3	LP15416-8
29444	25020391	14052532	LP285024-8	Arginine/Phenylalanine	3	LP15416-8
29445	25020395	14053204	LP285025-5	Argininosuccinate/Arginine	3	LP15417-6
29446	25020394	14053204	LP285026-3	Argininosuccinate/Creatinine	3	LP15417-6
29447	25021404	14055358	LP285027-1	ARIPiprazole/Creatinine	3	LP34967-7
29448	25021406	14054197	LP285028-9	Arsenic.inorganic/Creatinine	3	LP18122-9
29449	25021405	14054195	LP285029-7	Arsenic/Creatinine	3	LP16802-8
29450	25018103	14060195	LP285030-5	Artemisia vulgaris Ab.IgE/IgE.total	3	LP13926-8
29451	25018112	14048481	LP285031-3	Ascaris sp Ab.IgE/IgE.total	3	LP16914-1
29452	25018111	14058172	LP285031-3	Ascaris sp Ab.IgE/IgE.total	3	LP16914-1
29453	25020397	14052996	LP285032-1	Ascorbate/Creatinine	3	LP15254-3
29454	25020396	14053750	LP285032-1	Ascorbate/Creatinine	3	LP15254-3
29455	25020398	14064474	LP285032-1	Ascorbate/Creatinine	3	LP15254-3
29456	25023614	14065685	LP285033-9	Asialoganglioside GM1 Ab.IgG/Asialoganglioside GM1 Ab.IgM	3	LP14384-9
29457	25020400	14052536	LP285034-7	Asparagine/Amino acids.total	3	LP15424-2
29458	25020399	14052536	LP285035-4	Asparagine/Creatinine	3	LP15424-2
29459	25020402	14052486	LP285036-2	Asparagine+Ornithine/Phenylalanine	3	LP70082-0
29460	25020401	14052486	LP285037-0	Asparagine+Ornithine/Serine	3	LP70082-0
29461	25020406	14052198	LP285038-8	Aspartate aminotransferase.macromolecular/Aspartate aminotransferase.total	3	LP62203-2
29462	25020403	14052537	LP285039-6	Aspartate/Amino acids.total	3	LP15425-9
29463	25020404	14052537	LP285040-4	Aspartate/Creatinine	3	LP15425-9
29464	25020407	14052538	LP285041-2	Aspartylglycine/Creatinine	3	LP201659-2
29465	25020408	14052779	LP285042-0	Aspartylglycosamine/Creatinine	3	LP201684-0
29466	25020409	14053158	LP285042-0	Aspartylglycosamine/Creatinine	3	LP201684-0
29467	25018124	14058190	LP285043-8	Aspergillus fumigatus Ab.IgE/IgE.total	3	LP13947-4
29468	25018133	14058221	LP285044-6	Aspergillus niger Ab.IgE/IgE.total	3	LP14170-2
29469	25018137	14058176	LP285045-3	Aspergillus sp Ab.IgE/IgE.total	3	LP14075-3
29470	25018145	14057518	LP285046-1	Astacus astacus Ab.IgE/IgE.total	3	LP17378-8
29471	25021407	14055235	LP285047-9	Atomoxetine/Creatinine	3	LP33297-0
29472	25018150	14060143	LP285048-7	Atriplex lentiformis Ab.IgE/IgE.total	3	LP17493-5
29473	25018151	14048266	LP285049-5	Aureobasidium pullulans Ab.IgE/IgE.total	3	LP16917-4
29474	25018152	14058240	LP285049-5	Aureobasidium pullulans Ab.IgE/IgE.total	3	LP16917-4
29475	25018159	14059122	LP285050-3	Avena sativa Ab.IgE/IgE.total	3	LP13982-1
29476	25021408	14054907	LP285051-1	Azelate/Creatinine	3	LP18430-6
29477	25022360	14048627	LP285052-9	Babesia microti Ab.IgG & IgM	3	LP14555-4
29478	25022361	20618761	LP285053-7	Babesia sp 18S rRNA	3	LP266718-8
29479	25021409	14055225	LP285054-5	Baclofen/Creatinine	3	LP17857-1
29480	25019599	22816535	LP285055-2	BAFF-R Cells/100 cells.CD19	3	LP268351-6
29481	25021421	14055135	LP285057-8	Barbiturates/Creatinine	3	LP14546-3
29482	25021422	14054201	LP285058-6	Barium/Creatinine	3	LP16803-6
29483	25022034	14056122	LP285059-4	Basophils.band form/100 leukocytes	3	LP65588-3
29484	25019600	14061620	LP285060-2	Basophils.CD63/100 basophils	3	LP183573-7
29485	25022035	14056123	LP285061-0	Basophils.immature/100 leukocytes	3	LP31542-1
