ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	98996-2	Transferrin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32210-7	Protein pattern:Imp:24H:Urine:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32728-8	Beta 1 globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32729-6	Beta 2 globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32730-4	Beta 1 globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32731-2	Beta 2 globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32732-0	Beta 1 globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32733-8	Beta 2 globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32734-6	Beta 1 globulin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32735-3	Beta 2 globulin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32736-1	Beta 1 globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32737-9	Beta 2 globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32738-7	Beta 1 globulin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32739-5	Beta 2 globulin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32740-3	Beta 1 globulin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	32741-1	Beta 2 globulin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	29945-3	Alpha 1 globulin:PrThr:24H:Urine:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	29946-1	Albumin:PrThr:24H:Urine:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	29947-9	Alpha 2 globulin:PrThr:24H:Urine:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	33018-3	Protein.monoclonal:ACnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	33358-3	Protein.monoclonal:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	33547-1	Creatine kinase.aberrant band/Creatine kinase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	33647-9	Protein.monoclonal/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	35559-4	Protein.monoclonal band 2:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	35568-5	Protein fractions.oligoclonal bands:Num:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	35573-5	Procollagen+Collagen:Prid:Pt:Fibroblasts:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	38186-3	Beta globulin:MCnc:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	38189-7	Alpha 2 globulin:MCnc:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	38190-5	Alpha 2 globulin:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	38525-2	Protein fractions.oligoclonal bands:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	35708-7	Alpha 1 globulin:MCnc:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	20577-3	Protein:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	20510-4	Lipoprotein pattern:Imp:Pt:Ser/Plas:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2152-7	Creatine kinase.BB:CCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2154-3	Creatine kinase.MB:CCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2155-0	Creatine kinase.MM:CCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	24038-2	Cryoglobulin type:Prid:Pt:Ser:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2539-5	Lactate dehydrogenase 2/Lactate dehydrogenase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2536-1	Lactate dehydrogenase 1/Lactate dehydrogenase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2542-9	Lactate dehydrogenase 3/Lactate dehydrogenase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2548-6	Lactate dehydrogenase 5/Lactate dehydrogenase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	26034-9	Protein:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2545-2	Lactate dehydrogenase 4/Lactate dehydrogenase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2861-3	Albumin:MCnc:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2862-1	Albumin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2863-9	Albumin:MCnc:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2864-7	Alpha 1 globulin:MCnc:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2865-4	Alpha 1 globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2866-2	Alpha 1 globulin:MCnc:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2867-0	Alpha 2 globulin:MCnc:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2868-8	Alpha 2 globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2869-6	Alpha 2 globulin:MCnc:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2870-4	Beta globulin:MCnc:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2871-2	Beta globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2872-0	Beta globulin:MCnc:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2873-8	Gamma globulin:MCnc:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2874-6	Gamma globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2875-3	Gamma globulin:MCnc:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2876-1	Prealbumin:MCnc:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	2877-9	Prealbumin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	12187-1	Creatine kinase.MB/Creatine kinase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	12771-2	Cholesterol.in HDL:PrThr:Pt:Ser/Plas:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	12772-0	Cholesterol.in HDL:ACnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	12773-8	Cholesterol.in LDL:ACnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	12782-9	Protein fractions.oligoclonal bands:Imp:Pt:CSF:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	12851-2	Protein pattern:Imp:Pt:Ser/Plas:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	14680-3	Creatine kinase isoenzymes:Imp:Pt:Ser/Plas:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13438-7	Protein pattern:Imp:Pt:Urine:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13439-5	Protein pattern:Imp:Pt:CSF:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13886-7	Lactate dehydrogenase 1/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13887-5	Lactate dehydrogenase 2/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13888-3	Lactate dehydrogenase 3/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13889-1	Lactate dehydrogenase 4/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13890-9	Lactate dehydrogenase 5/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13972-5	Alpha 1 globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13973-3	Prealbumin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13974-1	Albumin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13975-8	Alpha 2 globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13976-6	Beta globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13977-4	Gamma globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13978-2	Alpha 1 globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13979-0	Prealbumin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13980-8	Albumin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13981-6	Alpha 2 globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13982-4	Beta globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13983-2	Gamma globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13984-0	Alpha 1 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13985-7	Prealbumin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13986-5	Albumin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13987-3	Alpha 2 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13988-1	Beta globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13989-9	Gamma globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13990-7	Alpha 1 globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13991-5	Prealbumin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13992-3	Albumin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13993-1	Alpha 2 globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13994-9	Beta globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	13995-6	Gamma globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	14340-4	Gammopathy:Imp:Pt:Ser/Plas:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	14341-2	Globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	14816-3	Lipoprotein.pre-beta:SCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	14813-0	Lipoprotein.alpha:SCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	14814-8	Lipoprotein.beta:SCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15048-2	Creatine kinase.BB/Creatine kinase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15049-0	Creatine kinase.MM/Creatine kinase.total:CFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15124-1	Albumin/Protein.total:MFr:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15125-8	Alpha 1 globulin/Protein.total:MFr:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15126-6	Alpha 2 globulin/Protein.total:MFr:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15127-4	Beta globulin/Protein.total:MFr:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	15128-2	Gamma globulin/Protein.total:MFr:Pt:Synv fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	19248-4	Lactate dehydrogenase 2:CCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17496-1	Alpha 1 globulin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17497-9	Alpha 2 globulin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17498-7	Beta globulin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17499-5	Gamma globulin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17810-3	Prealbumin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17811-1	Alpha 1 globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17812-9	Alpha 1 globulin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17813-7	Alpha 2 globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17814-5	Alpha 2 globulin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17815-2	Beta globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17816-0	Beta globulin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17817-8	Gamma globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17818-6	Gamma globulin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17819-4	Albumin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17820-2	Albumin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	17821-0	Protein fractions.oligoclonal bands:Imp:Pt:Body fld:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	43212-0	Albumin:MCnc:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44293-9	Albumin/Globulin:MRto:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44294-7	Albumin/Globulin:MRto:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	43836-6	Beta globulin:PrThr:Pt:Ser/Plas:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	40661-1	Protein.monoclonal:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	42482-0	Protein.monoclonal:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	42483-8	Protein.monoclonal/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	42484-6	Protein.monoclonal/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	40632-2	Gamma globulin/Beta globulin:MRto:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	4549-2	Hemoglobin A1c/Hemoglobin.total:MFr:Pt:Bld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44429-9	Albumin/Globulin:MRto:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44911-6	Beta 2 globulin+Gamma globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44912-4	Beta 2 globulin+Gamma globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44913-2	Beta globulin+Gamma globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44914-0	Beta globulin+Gamma globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	44932-2	Protein.monoclonal band 2/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	48636-5	Cholesterol.in LDL pattern BII:PrThr:Pt:Ser/Plas:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	48637-3	Cholesterol.in LDL pattern BI:PrThr:Pt:Ser/Plas:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	48423-8	Protein pattern:Imp:Pt:Body fld:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49047-4	Globulin:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49064-9	Gamma 2 globulin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49130-8	Cholesterol.in HDL:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49132-4	Cholesterol.in LDL:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49133-2	Cholesterol.in VLDL:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49258-7	Creatine kinase isoenzymes:Imp:Pt:Ser/Plas:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49265-2	Gammopathy:Imp:Pt:Ser:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50059-5	Protein fractions.oligoclonal bands/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50408-4	Protein.abnormal band/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50681-6	Thyroxine binding protein pattern:Imp:Pt:Ser/Plas:Nom:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50792-1	Protein.monoclonal band 3/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50793-9	Protein.monoclonal band 4/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50796-2	Protein.monoclonal band 3:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	50797-0	Protein.monoclonal band 4:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49280-1	Lipoprotein pattern:Imp:Pt:Ser/Plas:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49293-4	Protein fractions.oligoclonal bands:Imp:Pt:CSF:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49295-9	Protein pattern:Imp:Pt:CSF:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49296-7	Protein pattern:Imp:Pt:Ser/Plas:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49299-1	Protein pattern:Imp:Pt:Urine:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	49301-5	Protein pattern:Imp:24H:Urine:Nar:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	56154-8	Protein.abnormal band/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	55925-2	IgM:MCnc:Pt:Ser:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	55914-6	Beta 1 globulin:MCnc:Pt:CSF:Qn:Electrophoresis
