# curie_map:
#   linkml: https://w3id.org/linkml/
#   sempav: https://w3id.org/sempav
#   loinc: https://loinc.org/ 
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	object_label	mapping_justification
loinc:LP28863-6	skos:exactMatch	CHEBI:17303	morphine	sempav:HumanCuration
loinc:LP28984-0	skos:exactMatch	CHEBI:73056	3-hydroxydodecanoylcarnitine	sempav:HumanCuration
loinc:LP28990-7	skos:exactMatch	CHEBI:73063	3-hydroxytetradecanoylcarnitine	sempav:HumanCuration
loinc:LP28991-5	skos:exactMatch	CHEBI:27584	aldosterone	sempav:HumanCuration
loinc:LP28994-9	skos:exactMatch	CHEBI:35274	ammonium ion	sempav:HumanCuration
loinc:LP28996-4	skos:exactMatch	CHEBI:16330	17beta-hydroxy-5alpha-androstan-3-one	sempav:HumanCuration
loinc:LP29003-8	skos:exactMatch	CHEBI:87997	3-aminobutyrate	sempav:HumanCuration
loinc:LP29008-7	skos:exactMatch	CHEBI:3388	carbamazepine-10,11-epoxide	sempav:HumanCuration
loinc:LP29009-5	skos:exactMatch	CHEBI:3388	carbamazepine-10,11-epoxide	sempav:HumanCuration
loinc:LP29010-3	skos:exactMatch	CHEBI:3387	carbamazepine	sempav:HumanCuration
loinc:LP29011-1	skos:exactMatch	CHEBI:3387	carbamazepine	sempav:HumanCuration
loinc:LP29013-7	skos:exactMatch	CHEBI:33567	catecholamine	sempav:HumanCuration
loinc:LP29014-5	skos:exactMatch	CHEBI:33567	catecholamine	sempav:HumanCuration
loinc:LP29031-9	skos:exactMatch	CHEBI:16714	codeine	sempav:HumanCuration
loinc:LP29041-8	skos:exactMatch	CHEBI:17650	cortisol	sempav:HumanCuration
loinc:LP29044-2	skos:exactMatch	CHEBI:86063	O-decenoylcarnitine	sempav:HumanCuration
loinc:LP29047-5	skos:exactMatch	CHEBI:4551	digoxin	sempav:HumanCuration
loinc:LP29048-3	skos:exactMatch	CHEBI:135276	dihydrocodeine	sempav:HumanCuration
loinc:LP29056-6	skos:exactMatch	CHEBI:28584	gossypol	sempav:HumanCuration
loinc:LP29064-0	skos:exactMatch	CHEBI:5779	hydrocodone	sempav:HumanCuration
loinc:LP29067-3	skos:exactMatch	CHEBI:5790	hydromorphone	sempav:HumanCuration
loinc:LP29068-1	skos:exactMatch	CHEBI:24741	hydroxyproline	sempav:HumanCuration
loinc:LP29074-9	skos:exactMatch	CHEBI:10642	scyllo-inositol	sempav:HumanCuration
loinc:LP29075-6	skos:exactMatch	CHEBI:5931	insulin (human)	sempav:HumanCuration
loinc:LP29076-4	skos:exactMatch	CHEBI:24859	iodine atom	sempav:HumanCuration
loinc:LP29091-3	skos:exactMatch	CHEBI:7852	oxycodone	sempav:HumanCuration
loinc:LP29094-7	skos:exactMatch	CHEBI:49637	hydrogen atom	sempav:HumanCuration
loinc:LP29096-2	skos:exactMatch	CHEBI:8069	phenobarbital	sempav:HumanCuration
loinc:LP29102-8	skos:exactMatch	CHEBI:17026	progesterone	sempav:HumanCuration
loinc:LP29103-6	skos:exactMatch	CHEBI:28593	quinidine	sempav:HumanCuration
loinc:LP29107-7	skos:exactMatch	CHEBI:50211	retinol	sempav:HumanCuration
loinc:LP29115-0	skos:exactMatch	CHEBI:73074	O-stearoylcarnitine	sempav:HumanCuration
loinc:LP29116-8	skos:exactMatch	CHEBI:17347	testosterone	sempav:HumanCuration
loinc:LP29117-6	skos:exactMatch	CHEBI:73061	O-tetradecanoylcarnitine	sempav:HumanCuration
loinc:LP29119-2	skos:exactMatch	CHEBI:30660	thyroxine	sempav:HumanCuration
loinc:LP29126-7	skos:exactMatch	CHEBI:18258	3,3',5-triiodo-L-thyronine	sempav:HumanCuration
loinc:LP29127-5	skos:exactMatch	CHEBI:29238	tritium atom	sempav:HumanCuration
loinc:LP29128-3	skos:exactMatch	CHEBI:9766	Trypsinogen	sempav:HumanCuration
loinc:LP29129-1	skos:exactMatch	CHEBI:27897	tryptophan	sempav:HumanCuration
loinc:LP29130-9	skos:exactMatch	CHEBI:60654	valproate	sempav:HumanCuration
loinc:LP29131-7	skos:exactMatch	CHEBI:28001	vancomycin	sempav:HumanCuration
loinc:LP29327-1	skos:exactMatch	CHEBI:80558	Dechloroethylcyclophosphamide	sempav:HumanCuration
loinc:LP29634-0	skos:exactMatch	CHEBI:83481	ritalinic acid	sempav:HumanCuration
loinc:LP29636-5	skos:exactMatch	CHEBI:16180	N-acylglycine	sempav:HumanCuration
loinc:LP29646-4	skos:exactMatch	CHEBI:17234	glucose	sempav:HumanCuration
loinc:LP30480-5	skos:exactMatch	CHEBI:474180	caspofungin	sempav:HumanCuration
loinc:LP30491-2	skos:exactMatch	CHEBI:10023	voriconazole	sempav:HumanCuration
loinc:LP30650-3	skos:exactMatch	CHEBI:10102	zaleplon	sempav:HumanCuration
loinc:LP30691-7	skos:exactMatch	CHEBI:1582	3-methoxytyramine	sempav:HumanCuration
loinc:LP30750-1	skos:exactMatch	CHEBI:9555	tioguanine	sempav:HumanCuration
loinc:LP30753-5	skos:exactMatch	CHEBI:28279	6-methylthiopurine	sempav:HumanCuration
loinc:LP30812-9	skos:exactMatch	CHEBI:35473	tranquilizing drug	sempav:HumanCuration
loinc:LP30820-2	skos:exactMatch	CHEBI:35404	chromate(2-)	sempav:HumanCuration
loinc:LP30823-6	skos:exactMatch	CHEBI:64647	amyloid-beta polypeptide 42	sempav:HumanCuration
loinc:LP30825-1	skos:exactMatch	CHEBI:131444	guanidinoacetate	sempav:HumanCuration
loinc:LP30837-6	skos:exactMatch	CHEBI:15650	leukotriene E4	sempav:HumanCuration
loinc:LP30838-4	skos:exactMatch	CHEBI:5739	histrelin	sempav:HumanCuration
loinc:LP30845-9	skos:exactMatch	CHEBI:3098	bile acid	sempav:HumanCuration
loinc:LP30851-7	skos:exactMatch	CHEBI:27283	very long-chain fatty acid	sempav:HumanCuration
loinc:LP30896-2	skos:exactMatch	CHEBI:36162	hematoporphyrin	sempav:HumanCuration
loinc:LP310332-4	skos:exactMatch	CHEBI:4177	D-glucosylsphingosine	sempav:HumanCuration
loinc:LP310337-3	skos:exactMatch	CHEBI:28082	5alpha-cholestane-3beta,5,6beta-triol	sempav:HumanCuration
loinc:LP310354-8	skos:exactMatch	CHEBI:64294	7-ketocholesterol	sempav:HumanCuration
loinc:LP31483-8	skos:exactMatch	CHEBI:35480	analgesic	sempav:HumanCuration
loinc:LP31517-3	skos:exactMatch	CHEBI:20612	5-methyltetrahydrofolate	sempav:HumanCuration
loinc:LP31520-7	skos:exactMatch	CHEBI:89633	Metanephrine	sempav:HumanCuration
loinc:LP31555-3	skos:exactMatch	CHEBI:27891	S-sulfo-L-cysteine	sempav:HumanCuration
loinc:LP31556-1	skos:exactMatch	CHEBI:26903	tetrahydrobiopterin	sempav:HumanCuration
loinc:LP31704-7	skos:exactMatch	CHEBI:28986	anabasine	sempav:HumanCuration
loinc:LP31705-4	skos:exactMatch	CHEBI:71182	trans-3-hydroxycotinine	sempav:HumanCuration
loinc:LP31706-2	skos:exactMatch	CHEBI:28313	nornicotine	sempav:HumanCuration
loinc:LP31713-8	skos:exactMatch	CHEBI:10119	ziprasidone	sempav:HumanCuration
loinc:LP31715-3	skos:exactMatch	CHEBI:17485	homocystine	sempav:HumanCuration
loinc:LP31722-9	skos:exactMatch	CHEBI:32171	Sultiame	sempav:HumanCuration
loinc:LP31777-3	skos:exactMatch	CHEBI:5931	insulin (human)	sempav:HumanCuration
loinc:LP31787-2	skos:exactMatch	CHEBI:64045	amisulpride	sempav:HumanCuration
loinc:LP31792-2	skos:exactMatch	CHEBI:9555	tioguanine	sempav:HumanCuration
loinc:LP31801-1	skos:exactMatch	CHEBI:36791	escitalopram	sempav:HumanCuration
loinc:LP31802-9	skos:exactMatch	CHEBI:83531	moclobemide	sempav:HumanCuration
loinc:LP31803-7	skos:exactMatch	CHEBI:143428	Normirtazapine	sempav:HumanCuration
loinc:LP31820-1	skos:exactMatch	CHEBI:136003	levomethadone	sempav:HumanCuration
loinc:LP31828-4	skos:exactMatch	CHEBI:44915	propofol	sempav:HumanCuration
loinc:LP31829-2	skos:exactMatch	CHEBI:10124	zolmitriptan	sempav:HumanCuration
loinc:LP31833-4	skos:exactMatch	CHEBI:46807	diethylene glycol	sempav:HumanCuration
loinc:LP32554-5	skos:exactMatch	CHEBI:27999	tolbutamide	sempav:HumanCuration
loinc:LP32649-3	skos:exactMatch	CHEBI:17376	cystine	sempav:HumanCuration
loinc:LP32679-0	skos:exactMatch	CHEBI:8673	pyrimethamine	sempav:HumanCuration
loinc:LP32680-8	skos:exactMatch	CHEBI:18318	galactosylceramide sulfate	sempav:HumanCuration
loinc:LP32686-5	skos:exactMatch	CHEBI:8404	prilocaine	sempav:HumanCuration
loinc:LP32687-3	skos:exactMatch	CHEBI:89982	8-Dehydrocholesterol	sempav:HumanCuration
loinc:LP32967-9	skos:exactMatch	CHEBI:22720	benzodiazepine	sempav:HumanCuration
loinc:LP32968-7	skos:exactMatch	CHEBI:22720	benzodiazepine	sempav:HumanCuration
loinc:LP32970-3	skos:exactMatch	CHEBI:5631	Heavy metal	sempav:HumanCuration
loinc:LP32973-7	skos:exactMatch	CHEBI:50264	thiazide	sempav:HumanCuration
loinc:LP32974-5	skos:exactMatch	CHEBI:36809	tricyclic antidepressant	sempav:HumanCuration
loinc:LP33033-9	skos:exactMatch	CHEBI:53766	acenocoumarol	sempav:HumanCuration
loinc:LP33034-7	skos:exactMatch	CHEBI:50438	phenprocoumon	sempav:HumanCuration
loinc:LP33036-2	skos:exactMatch	CHEBI:31305	Bromperidol	sempav:HumanCuration
loinc:LP33038-8	skos:exactMatch	CHEBI:78549	pipamperone	sempav:HumanCuration
loinc:LP33039-6	skos:exactMatch	CHEBI:135644	sulforidazine	sempav:HumanCuration
loinc:LP33040-4	skos:exactMatch	CHEBI:32168	sulpiride	sempav:HumanCuration
loinc:LP33055-2	skos:exactMatch	CHEBI:27689	decanoate	sempav:HumanCuration
loinc:LP33056-0	skos:exactMatch	CHEBI:36003	decenoic acid	sempav:HumanCuration
loinc:LP33057-8	skos:exactMatch	CHEBI:71590	(3E,5Z)-tetradecadienoate	sempav:HumanCuration
loinc:LP33058-6	skos:exactMatch	CHEBI:18262	dodecanoate	sempav:HumanCuration
loinc:LP33062-8	skos:exactMatch	CHEBI:78096	hexadecadienoate	sempav:HumanCuration
loinc:LP33063-6	skos:exactMatch	CHEBI:78095	hexadecenoate	sempav:HumanCuration
loinc:LP33065-1	skos:exactMatch	CHEBI:30807	tetradecanoate	sempav:HumanCuration
loinc:LP33066-9	skos:exactMatch	CHEBI:32370	myristoleate	sempav:HumanCuration
loinc:LP33068-5	skos:exactMatch	CHEBI:78076	docosenoate	sempav:HumanCuration
loinc:LP33069-3	skos:exactMatch	CHEBI:32372	palmitoleate	sempav:HumanCuration
loinc:LP33070-1	skos:exactMatch	CHEBI:32391	gamma-linolenate	sempav:HumanCuration
loinc:LP33071-9	skos:exactMatch	CHEBI:32387	alpha-linolenate	sempav:HumanCuration
loinc:LP33072-7	skos:exactMatch	CHEBI:36023	vaccenic acid	sempav:HumanCuration
loinc:LP33073-5	skos:exactMatch	CHEBI:32360	icosanoate	sempav:HumanCuration
loinc:LP33074-3	skos:exactMatch	CHEBI:44247	(15Z)-tetracosenoic acid	sempav:HumanCuration
loinc:LP33075-0	skos:exactMatch	CHEBI:71589	all-cis-icosa-8,11,14-trienoate	sempav:HumanCuration
loinc:LP33076-8	skos:exactMatch	CHEBI:72865	(5Z,8Z,11Z)-icosatrienoic acid	sempav:HumanCuration
loinc:LP33077-6	skos:exactMatch	CHEBI:61330	icosapentaenoate	sempav:HumanCuration
loinc:LP33078-4	skos:exactMatch	CHEBI:78060	docosahexaenoate	sempav:HumanCuration
loinc:LP33079-2	skos:exactMatch	CHEBI:26607	saturated fatty acid	sempav:HumanCuration
loinc:LP33081-8	skos:exactMatch	CHEBI:25413	monounsaturated fatty acid	sempav:HumanCuration
loinc:LP33083-4	skos:exactMatch	CHEBI:26208	polyunsaturated fatty acid	sempav:HumanCuration
loinc:LP33084-2	skos:exactMatch	CHEBI:25681	omega-3 fatty acid	sempav:HumanCuration
loinc:LP33085-9	skos:exactMatch	CHEBI:36009	omega-6 fatty acid	sempav:HumanCuration
loinc:LP33086-7	skos:exactMatch	CHEBI:78069	docosatetraenoate	sempav:HumanCuration
loinc:LP33234-3	skos:exactMatch	CHEBI:10588	1-(3-chlorophenyl)piperazine	sempav:HumanCuration
loinc:LP33246-7	skos:exactMatch	CHEBI:8852	Ricin	sempav:HumanCuration
loinc:LP33271-5	skos:exactMatch	CHEBI:18898	1,2-dinitroglycerol	sempav:HumanCuration
loinc:LP33272-3	skos:exactMatch	CHEBI:26911	oxolane	sempav:HumanCuration
loinc:LP33273-1	skos:exactMatch	CHEBI:44212	N-methyl-L-valine	sempav:HumanCuration
loinc:LP33276-4	skos:exactMatch	CHEBI:34444	4-tert-butylphenol	sempav:HumanCuration
loinc:LP33277-2	skos:exactMatch	CHEBI:27750	ethyl acetate	sempav:HumanCuration
loinc:LP33279-8	skos:exactMatch	CHEBI:30845	2-furoic acid	sempav:HumanCuration
loinc:LP33280-6	skos:exactMatch	CHEBI:15571	hydrazine	sempav:HumanCuration
loinc:LP33294-7	skos:exactMatch	CHEBI:73077	3-hydroxyoctadecanoylcarnitine	sempav:HumanCuration
loinc:LP33297-0	skos:exactMatch	CHEBI:127342	atomoxetine	sempav:HumanCuration
loinc:LP33332-5	skos:exactMatch	CHEBI:6801	metformin	sempav:HumanCuration
loinc:LP33333-3	skos:exactMatch	CHEBI:76916	hyperglycemic agent	sempav:HumanCuration
loinc:LP33357-2	skos:exactMatch	CHEBI:28908	bambermycin	sempav:HumanCuration
loinc:LP33363-0	skos:exactMatch	CHEBI:80025	Salinomycin	sempav:HumanCuration
loinc:LP33365-5	skos:exactMatch	CHEBI:44137	tiamulin	sempav:HumanCuration
loinc:LP33368-9	skos:exactMatch	CHEBI:17658	tylosin	sempav:HumanCuration
loinc:LP33369-7	skos:exactMatch	CHEBI:87209	virginiamycin	sempav:HumanCuration
loinc:LP33371-3	skos:exactMatch	CHEBI:132933	intermediate-density lipoprotein	sempav:HumanCuration
loinc:LP33967-8	skos:exactMatch	CHEBI:49706	perchlorate	sempav:HumanCuration
loinc:LP343335-8	skos:exactMatch	CHEBI:87016	eslicarbazepine acetate	sempav:HumanCuration
loinc:LP34391-0	skos:exactMatch	CHEBI:4496	calcium hydrogenphosphate dihydrate	sempav:HumanCuration
loinc:LP34401-7	skos:exactMatch	CHEBI:81859	Dalapon	sempav:HumanCuration
loinc:LP34402-5	skos:exactMatch	CHEBI:34044	1,2-Dibromo-3-chloropropane	sempav:HumanCuration
loinc:LP34403-3	skos:exactMatch	CHEBI:27789	1,2-dichloroethane	sempav:HumanCuration
loinc:LP34404-1	skos:exactMatch	CHEBI:34031	1,1-dichloroethene	sempav:HumanCuration
loinc:LP34405-8	skos:exactMatch	CHEBI:28805	cis-1,2-dichloroethene	sempav:HumanCuration
loinc:LP34406-6	skos:exactMatch	CHEBI:29027	trans-1,2-dichloroethene	sempav:HumanCuration
loinc:LP34408-2	skos:exactMatch	CHEBI:142468	1,2-dichloropropane	sempav:HumanCuration
loinc:LP34409-0	skos:exactMatch	CHEBI:17747	bis(2-ethylhexyl) phthalate	sempav:HumanCuration
loinc:LP34410-8	skos:exactMatch	CHEBI:47077	dibromomethane	sempav:HumanCuration
loinc:LP34412-4	skos:exactMatch	CHEBI:29865	benzo[a]pyrene	sempav:HumanCuration
loinc:LP34413-2	skos:exactMatch	CHEBI:38539	oxamyl	sempav:HumanCuration
loinc:LP34414-0	skos:exactMatch	CHEBI:36018	1,1,2-trichloroethane	sempav:HumanCuration
loinc:LP34415-7	skos:exactMatch	CHEBI:34719	dinoseb	sempav:HumanCuration
loinc:LP34416-5	skos:exactMatch	CHEBI:81916	Endothal-disodium	sempav:HumanCuration
loinc:LP34417-3	skos:exactMatch	CHEBI:27744	glyphosate	sempav:HumanCuration
loinc:LP34418-1	skos:exactMatch	CHEBI:2533	alachlor	sempav:HumanCuration
loinc:LP34419-9	skos:exactMatch	CHEBI:27496	simazine	sempav:HumanCuration
loinc:LP344946-1	skos:exactMatch	CHEBI:17245	carbon monoxide	sempav:HumanCuration
loinc:LP34565-9	skos:exactMatch	CHEBI:5613	haloperidol	sempav:HumanCuration
loinc:LP34566-7	skos:exactMatch	CHEBI:74099	N-octanoylglycine	sempav:HumanCuration
loinc:LP34567-5	skos:exactMatch	CHEBI:8805	Repaglinide	sempav:HumanCuration
loinc:LP34568-3	skos:relatedMatch	CHEBI:172315	Norbuprenorphine	sempav:HumanCuration
loinc:LP34632-7	skos:exactMatch	CHEBI:15040	retinyl palmitate	sempav:HumanCuration
loinc:LP34687-1	skos:exactMatch	CHEBI:49747	methylmercury(1+)	sempav:HumanCuration
loinc:LP34751-5	skos:exactMatch	CHEBI:27856	acetamide	sempav:HumanCuration
loinc:LP34752-3	skos:exactMatch	CHEBI:17356	2-acetamidofluorene	sempav:HumanCuration
loinc:LP34753-1	skos:exactMatch	CHEBI:37080	acrylate	sempav:HumanCuration
loinc:LP34755-6	skos:exactMatch	CHEBI:82379	Allyl chloride	sempav:HumanCuration
loinc:LP34758-0	skos:exactMatch	CHEBI:1784	biphenyl-4-amine	sempav:HumanCuration
loinc:LP34759-8	skos:exactMatch	CHEBI:82274	(trichloromethyl)benzene	sempav:HumanCuration
loinc:LP34760-6	skos:exactMatch	CHEBI:615597	benzyl chloride	sempav:HumanCuration
loinc:LP34767-1	skos:exactMatch	CHEBI:17097	biphenyl	sempav:HumanCuration
loinc:LP34768-9	skos:exactMatch	CHEBI:82270	bis(chloromethyl) ether	sempav:HumanCuration
loinc:LP34769-7	skos:exactMatch	CHEBI:35777	boron oxide	sempav:HumanCuration
loinc:LP34770-5	skos:exactMatch	CHEBI:33093	boron trifluoride	sempav:HumanCuration
loinc:LP34771-3	skos:exactMatch	CHEBI:22927	bromine atom	sempav:HumanCuration
loinc:LP34772-1	skos:exactMatch	CHEBI:47232	1-BROMOETHANE	sempav:HumanCuration
loinc:LP34773-9	skos:exactMatch	CHEBI:39478	buta-1,3-diene	sempav:HumanCuration
loinc:LP34774-7	skos:exactMatch	CHEBI:64301	calcium cyanamide	sempav:HumanCuration
loinc:LP34775-4	skos:exactMatch	CHEBI:23000	caprolactams	sempav:HumanCuration
loinc:LP34776-2	skos:exactMatch	CHEBI:34608	captan	sempav:HumanCuration
loinc:LP34777-0	skos:exactMatch	CHEBI:18135	catechol	sempav:HumanCuration
loinc:LP34779-6	skos:exactMatch	CHEBI:82271	Chloromethyl methyl ether	sempav:HumanCuration
loinc:LP34780-4	skos:exactMatch	CHEBI:39481	chloroprene	sempav:HumanCuration
loinc:LP34781-2	skos:exactMatch	CHEBI:16573	carbonyl sulfide	sempav:HumanCuration
loinc:LP34782-0	skos:exactMatch	CHEBI:82183	Chloramben	sempav:HumanCuration
loinc:LP34783-8	skos:exactMatch	CHEBI:23123	chloroacetate	sempav:HumanCuration
loinc:LP34785-3	skos:exactMatch	CHEBI:34626	Chlorobenzilate	sempav:HumanCuration
loinc:LP34786-1	skos:exactMatch	CHEBI:73716	diazomethane	sempav:HumanCuration
loinc:LP34787-9	skos:exactMatch	CHEBI:27632	acetophenone	sempav:HumanCuration
loinc:LP34788-7	skos:exactMatch	CHEBI:30187	aluminium oxide	sempav:HumanCuration
loinc:LP34789-5	skos:exactMatch	CHEBI:34573	Bis(2-chloroethyl)ether	sempav:HumanCuration
loinc:LP34790-3	skos:exactMatch	CHEBI:28123	diethanolamine	sempav:HumanCuration
loinc:LP34791-1	skos:exactMatch	CHEBI:34699	diethyl sulfate	sempav:HumanCuration
loinc:LP34792-9	skos:exactMatch	CHEBI:82321	3,3'-Dimethoxybenzidine	sempav:HumanCuration
loinc:LP34793-7	skos:exactMatch	CHEBI:23806	dimethylaniline	sempav:HumanCuration
loinc:LP34795-2	skos:exactMatch	CHEBI:17231	m-cresol	sempav:HumanCuration
loinc:LP34796-0	skos:exactMatch	CHEBI:17847	p-cresol	sempav:HumanCuration
loinc:LP34797-8	skos:exactMatch	CHEBI:4609	Dimethyl phthalate	sempav:HumanCuration
loinc:LP34802-6	skos:exactMatch	CHEBI:18853	1,1-dimethylhydrazine	sempav:HumanCuration
loinc:LP34803-4	skos:exactMatch	CHEBI:59050	dimethyl sulfate	sempav:HumanCuration
loinc:LP34804-2	skos:exactMatch	CHEBI:39349	4,6-dinitro-o-cresol	sempav:HumanCuration
loinc:LP34806-7	skos:exactMatch	CHEBI:82326	1,2-Epoxybutane	sempav:HumanCuration
loinc:LP34807-5	skos:exactMatch	CHEBI:82327	Ethyl acrylate	sempav:HumanCuration
loinc:LP34808-3	skos:exactMatch	CHEBI:34750	Ethylenethiourea	sempav:HumanCuration
loinc:LP34809-1	skos:exactMatch	CHEBI:30969	aziridine	sempav:HumanCuration
loinc:LP34810-9	skos:exactMatch	CHEBI:81599	1,1-Dichloroethane	sempav:HumanCuration
loinc:LP34812-5	skos:exactMatch	CHEBI:53578	hexamethylene diisocyanate	sempav:HumanCuration
loinc:LP34813-3	skos:exactMatch	CHEBI:24565	hexamethylphosphoric triamide	sempav:HumanCuration
loinc:LP34815-8	skos:exactMatch	CHEBI:34800	isophorone	sempav:HumanCuration
loinc:LP34816-6	skos:exactMatch	CHEBI:42994	METHYLHYDRAZINE	sempav:HumanCuration
loinc:LP34817-4	skos:exactMatch	CHEBI:39282	iodomethane	sempav:HumanCuration
loinc:LP34818-2	skos:exactMatch	CHEBI:59059	methyl isocyanate	sempav:HumanCuration
loinc:LP34819-0	skos:exactMatch	CHEBI:27798	nitrobenzene	sempav:HumanCuration
loinc:LP34820-8	skos:exactMatch	CHEBI:16037	2-nitropropane	sempav:HumanCuration
loinc:LP34821-6	skos:exactMatch	CHEBI:35807	N-nitrosodimethylamine	sempav:HumanCuration
loinc:LP34822-4	skos:exactMatch	CHEBI:76326	N-nitrosomorpholine	sempav:HumanCuration
loinc:LP34823-2	skos:exactMatch	CHEBI:34908	pentachloronitrobenzene	sempav:HumanCuration
loinc:LP34824-0	skos:exactMatch	CHEBI:29365	phosgene	sempav:HumanCuration
loinc:LP34825-7	skos:exactMatch	CHEBI:35883	phosphine	sempav:HumanCuration
loinc:LP34826-5	skos:exactMatch	CHEBI:82370	1,3-Propane sultone	sempav:HumanCuration
loinc:LP34827-3	skos:exactMatch	CHEBI:49073	beta-propiolactone	sempav:HumanCuration
loinc:LP34828-1	skos:exactMatch	CHEBI:17153	propanal	sempav:HumanCuration
loinc:LP34829-9	skos:exactMatch	CHEBI:82340	2-Methylaziridine	sempav:HumanCuration
loinc:LP34831-5	skos:exactMatch	CHEBI:16509	1,4-benzoquinone	sempav:HumanCuration
loinc:LP34833-1	skos:exactMatch	CHEBI:17362	quinoline	sempav:HumanCuration
loinc:LP34834-9	skos:exactMatch	CHEBI:17907	styrene oxide	sempav:HumanCuration
loinc:LP34836-4	skos:exactMatch	CHEBI:34259	2-Aminotoluene	sempav:HumanCuration
loinc:LP34837-2	skos:exactMatch	CHEBI:28520	2,4,5-trichlorophenol	sempav:HumanCuration
loinc:LP34838-0	skos:exactMatch	CHEBI:28755	2,4,6-trichlorophenol	sempav:HumanCuration
loinc:LP34839-8	skos:exactMatch	CHEBI:35026	triethylamine	sempav:HumanCuration
loinc:LP34840-6	skos:exactMatch	CHEBI:35027	trifluralin	sempav:HumanCuration
loinc:LP34841-4	skos:exactMatch	CHEBI:46916	vinyl acetate	sempav:HumanCuration
loinc:LP34842-2	skos:exactMatch	CHEBI:51311	bromoethene	sempav:HumanCuration
loinc:LP34844-8	skos:exactMatch	CHEBI:82288	o-anisidine	sempav:HumanCuration
loinc:LP34845-5	skos:exactMatch	CHEBI:18918	1,3-dichloropropene	sempav:HumanCuration
loinc:LP34846-3	skos:exactMatch	CHEBI:82280	Dimethylcarbamoyl chloride	sempav:HumanCuration
loinc:LP34847-1	skos:exactMatch	CHEBI:42017	2,4-dinitrophenol	sempav:HumanCuration
loinc:LP34848-9	skos:exactMatch	CHEBI:920	2,4-dinitrotoluene	sempav:HumanCuration
loinc:LP34849-7	skos:exactMatch	CHEBI:17883	hydrogen chloride	sempav:HumanCuration
loinc:LP34850-5	skos:exactMatch	CHEBI:29228	hydrogen fluoride	sempav:HumanCuration
loinc:LP34853-9	skos:exactMatch	CHEBI:82504	4-Nitrobiphenyl	sempav:HumanCuration
loinc:LP34855-4	skos:exactMatch	CHEBI:51403	1,4-phenylenediamine	sempav:HumanCuration
loinc:LP34856-2	skos:exactMatch	CHEBI:53556	toluene 2,4-diisocyanate	sempav:HumanCuration
loinc:LP34859-6	skos:exactMatch	CHEBI:28145	dibenzofuran	sempav:HumanCuration
loinc:LP34861-2	skos:exactMatch	CHEBI:82295	Bitumens	sempav:HumanCuration
loinc:LP34862-0	skos:exactMatch	CHEBI:62805	isooctane	sempav:HumanCuration
loinc:LP34967-7	skos:exactMatch	CHEBI:31236	aripiprazole	sempav:HumanCuration
loinc:LP34970-1	skos:exactMatch	CHEBI:6402	leflunomide	sempav:HumanCuration
loinc:LP35095-6	skos:exactMatch	CHEBI:63602	ChEBI infliximab	sempav:HumanCuration
loinc:LP35566-6	skos:exactMatch	CHEBI:30753	4-aminobenzoic acid	sempav:HumanCuration
loinc:LP35577-3	skos:exactMatch	CHEBI:5383	glimepiride	sempav:HumanCuration
loinc:LP35586-4	skos:exactMatch	CHEBI:8107	phenytoin	sempav:HumanCuration
loinc:LP35625-0	skos:exactMatch	CHEBI:89951	Normetanephrine	sempav:HumanCuration
loinc:LP35627-6	skos:exactMatch	CHEBI:77270	11-hydroxy-Delta(9)-tetrahydrocannabinol	sempav:HumanCuration
loinc:LP35639-1	skos:exactMatch	CHEBI:34134	11-Ketoandrosterone	sempav:HumanCuration
loinc:LP35640-9	skos:exactMatch	CHEBI:34135	11-Ketoetiocholanolone	sempav:HumanCuration
loinc:LP35677-1	skos:exactMatch	CHEBI:16335	adenosine	sempav:HumanCuration
loinc:LP35686-2	skos:exactMatch	CHEBI:10093	yohimbine	sempav:HumanCuration
loinc:LP35723-3	skos:exactMatch	CHEBI:143125	monosodium urate	sempav:HumanCuration
loinc:LP35724-1	skos:exactMatch	CHEBI:27214	uranium atom	sempav:HumanCuration
loinc:LP35744-9	skos:exactMatch	CHEBI:135499	xipamide	sempav:HumanCuration
loinc:LP35785-2	skos:exactMatch	CHEBI:37924	atazanavir	sempav:HumanCuration
loinc:LP35809-0	skos:exactMatch	CHEBI:63580	ribavirin	sempav:HumanCuration
loinc:LP35865-2	skos:exactMatch	CHEBI:3002	beclomethasone dipropionate	sempav:HumanCuration
loinc:LP35866-0	skos:exactMatch	CHEBI:3077	betamethasone	sempav:HumanCuration
loinc:LP35867-8	skos:exactMatch	CHEBI:3207	budesonide	sempav:HumanCuration
loinc:LP35868-6	skos:exactMatch	CHEBI:50885	fludrocortisone	sempav:HumanCuration
loinc:LP35869-4	skos:exactMatch	CHEBI:5106	flunisolide	sempav:HumanCuration
loinc:LP35870-2	skos:exactMatch	CHEBI:31625	fluorometholone	sempav:HumanCuration
loinc:LP35871-0	skos:exactMatch	CHEBI:31441	fluticasone propionate	sempav:HumanCuration
loinc:LP35872-8	skos:exactMatch	CHEBI:6723	megestrol acetate	sempav:HumanCuration
